SDSS_objID,redshift,M_r,M_r_err,gr,gr_err,logab,fracDeV,red
588017605748785383,0.0534,-22.10,0.00,0.623,0.015,0.071,0.21,0
588848898827944016,0.0435,-21.11,0.00,0.510,0.016,0.103,0.33,0
587732469852799112,0.0662,-21.96,0.01,0.683,0.017,0.034,0.48,1
588298662505939143,0.0638,-22.31,0.00,0.601,0.015,0.034,0.39,0
587728676859347062,0.0499,-20.21,0.01,0.447,0.028,0.194,0.08,0
587729387154571400,0.0642,-20.72,0.01,0.416,0.022,0.175,0.16,0
588023240205074674,0.0604,-20.60,0.02,0.417,0.028,0.043,0.18,0
587735695376580744,0.0771,-21.54,0.02,0.554,0.024,0.102,0.00,0
587733412066689183,0.0819,-22.59,0.00,0.554,0.016,0.079,0.03,0
587736941990707581,0.0775,-20.79,0.01,0.557,0.019,0.182,0.00,0
587741420562874806,0.0656,-20.23,0.01,0.453,0.025,0.019,0.00,0
587731512072405148,0.0559,-21.53,0.00,0.497,0.015,0.098,0.09,0
587726878341660814,0.0528,-21.06,0.19,0.589,0.242,0.160,0.22,0
587726032793763966,0.0831,-20.84,0.01,0.552,0.027,0.126,0.40,0
587739305294889118,0.0681,-21.35,0.01,0.560,0.018,0.044,0.10,0
587741815704846592,0.0772,-20.69,0.01,0.422,0.025,0.030,0.01,0
587739304218984580,0.0486,-20.46,0.01,0.408,0.016,0.018,0.42,0
587729385533341794,0.0763,-21.06,0.01,0.457,0.023,0.012,0.01,0
587729385541599304,0.0356,-20.24,0.01,0.575,0.017,0.087,0.00,0
587737827286909163,0.0690,-21.06,0.01,0.532,0.024,0.103,0.12,0
587741708329287796,0.0529,-21.36,0.01,0.609,0.018,0.055,0.12,0
587735695380185319,0.0720,-21.78,0.01,0.533,0.016,0.101,0.23,0
587741534401986665,0.0592,-21.46,0.00,0.448,0.016,0.123,0.12,0
587739706870857860,0.0844,-21.21,0.01,0.529,0.019,0.120,0.00,0
587730846888887066,0.0338,-20.42,0.01,0.344,0.025,0.022,0.13,0
587728905565766025,0.0517,-21.66,0.01,0.542,0.016,0.025,0.35,0
587731513153159200,0.0439,-21.00,0.01,0.478,0.017,0.081,0.00,0
587725979617067105,0.0802,-21.65,0.01,0.599,0.020,0.162,0.31,0
587736916219461991,0.0640,-20.88,0.01,0.609,0.019,0.172,0.00,0
587728948510392615,0.0696,-20.29,0.01,0.354,0.028,0.037,0.07,0
588017704004288618,0.0826,-22.21,0.01,0.550,0.017,0.179,0.05,0
587739407304753360,0.0739,-21.60,0.01,0.496,0.017,0.027,0.02,0
587741421102563593,0.0849,-20.60,0.02,0.414,0.027,0.061,0.11,0
587739305288597584,0.0685,-21.76,0.00,0.592,0.016,0.148,0.41,0
587727225156665442,0.0541,-21.17,0.01,0.503,0.019,0.101,0.15,0
587729228762382424,0.0430,-20.68,0.01,0.632,0.018,0.124,0.00,0
588848901009571860,0.0738,-20.96,0.01,0.427,0.020,0.063,0.17,0
587728918448046134,0.0518,-22.01,0.01,0.753,0.019,0.158,0.48,1
587736584975286330,0.0325,-22.15,0.00,0.547,0.015,0.085,0.48,0
587736813669056785,0.0743,-21.74,0.00,0.581,0.016,0.194,0.00,0
587736478668619965,0.0417,-20.33,0.01,0.515,0.019,0.063,0.00,0
587732054317531269,0.0573,-21.76,0.01,0.581,0.021,0.079,0.23,0
587725551738683429,0.0399,-20.92,0.01,0.622,0.017,0.106,0.16,0
587728309643509809,0.0777,-21.15,0.01,0.565,0.021,0.170,0.00,0
587736543629410464,0.0840,-21.66,0.01,0.499,0.017,0.056,0.36,0
588018056196391187,0.0825,-21.58,0.01,0.480,0.019,0.050,0.26,0
588017111826628697,0.0415,-22.29,0.00,0.658,0.015,0.111,0.36,0
587736941989658932,0.0799,-21.15,0.01,0.554,0.019,0.055,0.05,0
588015507666042980,0.0479,-20.19,0.01,0.324,0.026,0.114,0.30,0
587731873922678975,0.0676,-21.91,0.02,0.433,0.034,0.181,0.00,0
587741534402183254,0.0614,-20.32,0.01,0.441,0.024,0.128,0.00,0
588017604682514565,0.0478,-20.50,0.02,0.383,0.030,0.040,0.10,0
587735666391187764,0.0637,-21.53,0.01,0.504,0.016,0.096,0.26,0
588017979959672934,0.0437,-20.33,0.00,0.571,0.016,0.148,0.39,0
588017978377175274,0.0677,-22.07,0.01,0.627,0.017,0.118,0.41,0
588017566027153579,0.0652,-21.40,0.01,0.461,0.017,0.022,0.00,0
587725993573679329,0.0313,-20.29,0.00,0.570,0.016,0.111,0.15,0
587725040089235580,0.0395,-21.21,0.00,0.573,0.016,0.123,0.07,0
587739097522045202,0.0628,-21.36,0.01,0.462,0.017,0.070,0.10,0
587736782533034209,0.0607,-21.81,0.00,0.589,0.016,0.119,0.00,0
587733080272207992,0.0815,-20.94,0.02,0.453,0.026,0.063,0.03,0
587737809035002015,0.0652,-21.59,0.01,0.524,0.017,0.020,0.44,0
587739407310782535,0.0833,-20.98,0.01,0.443,0.020,0.057,0.29,0
587722983897432095,0.0753,-21.85,0.00,0.481,0.016,0.120,0.16,0
587741387271962718,0.0703,-21.32,0.00,0.584,0.016,0.070,0.40,0
588015508738998333,0.0788,-22.12,0.01,0.587,0.017,0.013,0.18,0
587741603096887456,0.0391,-21.27,0.12,0.598,0.137,0.119,0.26,0
587742188828164261,0.0730,-21.60,0.01,0.561,0.022,0.195,0.22,0
587736941449380056,0.0683,-21.48,0.01,0.547,0.018,0.025,0.07,0
587733399718461604,0.0634,-21.43,0.01,0.567,0.017,0.168,0.13,0
587731521742438512,0.0428,-22.37,0.00,0.663,0.015,0.054,0.46,0
587733603186573549,0.0542,-20.53,0.01,0.567,0.022,0.097,0.11,0
587726879417565454,0.0579,-21.93,0.00,0.671,0.016,0.074,0.41,1
588017703479607399,0.0763,-21.50,0.01,0.546,0.019,0.072,0.43,0
587722982278889579,0.0705,-22.29,0.01,0.642,0.017,0.060,0.39,0
587722983347454050,0.0743,-21.00,0.01,0.433,0.022,0.107,0.10,0
587732578837856322,0.0384,-21.82,0.00,0.511,0.015,0.070,0.21,0
588007005772185777,0.0717,-21.55,0.01,0.520,0.019,0.021,0.02,0
588848899366387902,0.0651,-21.84,0.00,0.495,0.016,0.047,0.00,0
588017713122705651,0.0726,-20.93,0.01,0.524,0.019,0.198,0.00,0
587727220867662143,0.0713,-21.34,0.01,0.593,0.021,0.136,0.48,0
588015508218380506,0.0367,-20.69,0.00,0.651,0.017,0.153,0.38,1
588013382742245516,0.0779,-20.53,0.02,0.417,0.030,0.066,0.11,0
587725550674444415,0.0481,-21.18,0.00,0.598,0.017,0.068,0.10,0
587736620396642354,0.0583,-20.78,0.12,0.262,0.170,0.087,0.00,0
588018254830764277,0.0731,-21.68,0.01,0.411,0.016,0.159,0.01,0
587731513155059795,0.0429,-21.62,0.01,0.507,0.016,0.084,0.04,0
587736783071281360,0.0448,-21.17,0.01,0.467,0.017,0.005,0.00,0
587725491062702091,0.0487,-21.51,0.01,0.528,0.017,0.130,0.36,0
587739809951776976,0.0660,-21.55,0.01,0.560,0.017,0.154,0.14,0
587732483812360337,0.0742,-21.57,0.01,0.527,0.017,0.104,0.01,0
587725040633053283,0.0849,-21.93,0.01,0.516,0.018,0.020,0.32,0
587739810489303207,0.0663,-20.87,0.01,0.460,0.020,0.115,0.16,0
587736542018994185,0.0584,-21.19,0.09,0.444,0.139,0.131,0.22,0
587731511546675372,0.0670,-22.79,0.00,0.599,0.016,0.098,0.32,0
587725818561691661,0.0708,-20.89,0.01,0.445,0.023,0.184,0.27,0
587741819989590240,0.0717,-21.24,0.01,0.560,0.020,0.106,0.17,0
587725818024362139,0.0387,-21.56,0.00,0.591,0.016,0.139,0.14,0
587724197740347422,0.0493,-20.24,0.03,0.345,0.037,0.149,0.49,0
587742864741367935,0.0492,-21.65,0.01,0.543,0.019,0.137,0.38,0
587739828213579925,0.0449,-21.70,0.00,0.462,0.015,0.019,0.42,0
587742061069992018,0.0342,-20.84,0.00,0.437,0.016,0.123,0.00,0
587739706883375155,0.0832,-20.85,0.01,0.488,0.025,0.127,0.03,0
587733398115648029,0.0639,-20.39,0.01,0.432,0.025,0.130,0.00,0
587729777984602413,0.0836,-22.46,0.01,0.617,0.017,0.072,0.27,0
587739377774559419,0.0337,-21.08,0.00,0.549,0.016,0.131,0.33,0
588023046402211995,0.0542,-21.85,0.00,0.604,0.015,0.181,0.35,0
587739814241763497,0.0369,-20.27,0.01,0.519,0.023,0.125,0.07,0
587736619327619317,0.0649,-20.73,0.01,0.465,0.018,0.089,0.13,0
588016890900316289,0.0632,-21.19,0.01,0.483,0.019,0.099,0.03,0
587739406805696849,0.0849,-21.02,0.02,0.388,0.026,0.079,0.06,0
587732135919288466,0.0477,-20.75,0.01,0.477,0.020,0.022,0.00,0
588017110217064589,0.0655,-21.45,0.01,0.656,0.017,0.107,0.44,0
587735744222396681,0.0302,-21.38,0.00,0.620,0.015,0.113,0.29,0
587732583128301795,0.0499,-20.54,0.01,0.475,0.017,0.113,0.02,0
587739652107600031,0.0404,-20.81,0.00,0.574,0.015,0.181,0.15,0
587722983895990506,0.0816,-21.61,0.01,0.532,0.019,0.107,0.00,0
587739608091656305,0.0656,-21.25,0.01,0.545,0.021,0.055,0.20,0
587738947196485964,0.0613,-21.01,0.01,0.447,0.016,0.084,0.04,0
588017704003829904,0.0827,-22.08,0.01,0.591,0.018,0.061,0.37,0
587728677392154651,0.0617,-21.01,0.01,0.464,0.017,0.036,0.33,0
587739380450132099,0.0635,-20.86,0.01,0.554,0.022,0.153,0.11,0
587725576426029310,0.0800,-22.59,0.01,0.651,0.017,0.038,0.40,0
587739153353540056,0.0577,-21.53,0.09,0.584,0.116,0.156,0.21,0
588017978884358341,0.0562,-21.48,0.01,0.559,0.018,0.083,0.22,0
587731513690357818,0.0588,-20.91,0.01,0.512,0.024,0.069,0.00,0
587733604794433699,0.0467,-20.94,0.00,0.539,0.016,0.010,0.34,0
587741600957268063,0.0633,-21.01,0.01,0.534,0.019,0.151,0.22,0
587735043613720731,0.0520,-21.63,0.00,0.605,0.015,0.050,0.35,0
587724232104345725,0.0587,-21.87,0.00,0.691,0.016,0.039,0.21,1
587738952563294237,0.0535,-21.47,0.00,0.472,0.017,0.121,0.48,0
587736941986250829,0.0700,-20.33,0.01,0.430,0.025,0.019,0.29,0
588010879844745447,0.0788,-20.80,0.01,0.487,0.023,0.086,0.00,0
587731514216284251,0.0552,-20.59,0.01,0.582,0.020,0.153,0.23,0
587731513154666691,0.0436,-22.21,0.00,0.551,0.016,0.162,0.34,0
587732135380189264,0.0419,-21.31,0.01,0.401,0.018,0.048,0.48,0
588007004160000204,0.0594,-21.59,0.01,0.544,0.019,0.160,0.02,0
588848901009309808,0.0399,-20.88,0.00,0.481,0.016,0.142,0.26,0
588017978901528748,0.0504,-20.76,0.01,0.425,0.018,0.060,0.03,0
587727212275499296,0.0602,-21.34,0.01,0.474,0.019,0.102,0.02,0
587726033342431349,0.0319,-20.93,0.01,0.462,0.018,0.112,0.39,0
587735661012648089,0.0411,-21.03,0.00,0.515,0.015,0.105,0.11,0
587736940374982761,0.0589,-20.81,0.01,0.499,0.022,0.041,0.00,0
587739719765524711,0.0307,-20.71,0.01,0.536,0.019,0.107,0.18,0
588017977836044479,0.0756,-21.50,0.01,0.563,0.017,0.105,0.15,0
587726102563389504,0.0784,-20.95,0.01,0.566,0.026,0.189,0.03,0
588017565212606513,0.0672,-22.38,0.00,0.611,0.016,0.095,0.15,0
588016891174518874,0.0567,-21.75,0.00,0.563,0.016,0.129,0.03,0
587738564943348148,0.0759,-21.54,0.01,0.536,0.017,0.046,0.01,0
587739648348586098,0.0796,-21.81,0.01,0.598,0.022,0.125,0.34,0
587733609089597786,0.0720,-21.64,0.01,0.452,0.017,0.054,0.25,0
588018252685377761,0.0696,-21.45,0.01,0.515,0.017,0.017,0.00,0
587739609705742445,0.0676,-22.03,0.00,0.575,0.016,0.114,0.00,0
588011101032087731,0.0728,-20.70,0.01,0.409,0.024,0.033,0.13,0
587736942528495915,0.0838,-21.55,0.01,0.546,0.019,0.050,0.13,0
587741722283671638,0.0627,-20.92,0.01,0.486,0.017,0.084,0.23,0
587739646738563164,0.0518,-20.71,0.01,0.551,0.020,0.075,0.06,0
587726014004330748,0.0568,-22.07,0.00,0.632,0.016,0.104,0.40,0
587736619867242956,0.0540,-21.94,0.01,0.668,0.017,0.191,0.15,0
587736477065740853,0.0742,-21.11,0.01,0.468,0.020,0.084,0.05,0
587738411407966347,0.0805,-20.90,0.01,0.465,0.021,0.052,0.38,0
587735664772186268,0.0716,-21.33,0.01,0.430,0.018,0.106,0.00,0
588297865264890024,0.0673,-21.45,0.01,0.536,0.017,0.020,0.25,0
587739707423654172,0.0633,-21.07,0.01,0.592,0.018,0.041,0.03,0
587733442128249117,0.0529,-21.09,0.08,0.568,0.089,0.096,0.00,0
587733603182116871,0.0738,-22.19,0.01,0.755,0.021,0.075,0.39,1
587731185664590106,0.0363,-20.48,0.01,0.620,0.017,0.147,0.11,0
588017947203207282,0.0530,-20.24,0.01,0.455,0.021,0.073,0.00,0
587731186743967943,0.0453,-20.80,0.01,0.530,0.018,0.167,0.00,0
587728931877552167,0.0381,-21.04,0.00,0.540,0.015,0.107,0.08,0
587733398645375270,0.0663,-21.56,0.01,0.588,0.017,0.077,0.04,0
587733196770181277,0.0838,-20.22,0.02,0.406,0.034,0.024,0.00,0
588013382200197210,0.0422,-20.30,0.01,0.456,0.019,0.152,0.25,0
587726879957713083,0.0835,-21.94,0.01,0.540,0.022,0.046,0.00,0
587741720675614892,0.0727,-21.35,0.01,0.593,0.018,0.182,0.11,0
587735044148429025,0.0549,-20.75,0.01,0.484,0.020,0.119,0.00,0
588016891709227166,0.0682,-20.68,0.01,0.306,0.025,0.150,0.27,0
587739707959410982,0.0828,-21.62,0.01,0.561,0.020,0.035,0.05,0
587729227152425018,0.0337,-21.70,0.00,0.577,0.014,0.051,0.41,0
588848899383820384,0.0400,-20.30,0.01,0.465,0.022,0.150,0.11,0
587726032775086189,0.0636,-21.98,0.01,0.588,0.016,0.090,0.42,0
588017977814876328,0.0771,-22.13,0.00,0.473,0.016,0.058,0.36,0
587727866719502551,0.0689,-21.37,0.01,0.510,0.019,0.038,0.03,0
588017603601498170,0.0675,-21.67,0.01,0.559,0.017,0.020,0.48,0
588010359625220208,0.0388,-21.66,0.00,0.514,0.015,0.084,0.46,0
588017977841352925,0.0688,-21.55,0.01,0.644,0.021,0.103,0.15,0
587734948053188790,0.0507,-20.51,0.01,0.421,0.020,0.030,0.04,0
587735742618075408,0.0632,-20.81,0.01,0.476,0.022,0.039,0.00,0
588297864722645173,0.0721,-21.66,0.01,0.594,0.018,0.124,0.00,0
587728881409392814,0.0512,-20.95,0.01,0.455,0.017,0.086,0.13,0
588015510360162335,0.0672,-21.78,0.01,0.441,0.019,0.099,0.48,0
587736812059689266,0.0329,-20.90,0.00,0.504,0.015,0.093,0.41,0
587732152565956777,0.0470,-21.17,0.00,0.583,0.016,0.066,0.10,0
587735667449397464,0.0698,-21.12,0.01,0.525,0.019,0.064,0.00,0
587724198822281326,0.0693,-20.63,0.01,0.501,0.025,0.049,0.00,0
587736916223394212,0.0804,-21.17,0.01,0.502,0.019,0.104,0.20,0
587725041701486721,0.0805,-22.26,0.01,0.603,0.016,0.109,0.32,0
587739648358875236,0.0667,-21.92,0.00,0.683,0.016,0.164,0.44,1
587741392104390695,0.0726,-21.25,0.01,0.416,0.017,0.175,0.11,0
588007003644035214,0.0678,-20.87,0.01,0.443,0.019,0.156,0.00,0
587739295088312478,0.0435,-21.19,0.01,0.428,0.018,0.190,0.05,0
587736898497609802,0.0314,-20.59,0.01,0.540,0.018,0.061,0.19,0
587725041709875308,0.0843,-20.89,0.01,0.462,0.024,0.096,0.01,0
587739720294793243,0.0637,-21.02,0.07,0.344,0.221,0.152,0.43,0
587731174914786124,0.0800,-21.72,0.01,0.626,0.026,0.144,0.28,0
587739115781226659,0.0813,-20.97,0.01,0.331,0.023,0.050,0.00,0
587735662625816604,0.0435,-21.58,0.01,0.534,0.018,0.105,0.10,0
587736897964278097,0.0472,-21.01,0.01,0.482,0.017,0.108,0.05,0
587739115779064030,0.0833,-21.84,0.01,0.586,0.018,0.011,0.02,0
587726877263397337,0.0802,-21.82,0.01,0.520,0.021,0.051,0.08,0
588018055130775988,0.0575,-21.61,0.00,0.557,0.016,0.084,0.02,0
588017626690682969,0.0699,-21.64,0.01,0.558,0.018,0.078,0.29,0
587739647281594516,0.0713,-21.48,0.01,0.631,0.019,0.087,0.06,0
587728679004602518,0.0524,-21.04,0.01,0.542,0.016,0.180,0.03,0
587738410863493324,0.0613,-21.54,0.00,0.531,0.015,0.054,0.02,0
587741708334792863,0.0726,-21.34,0.01,0.491,0.019,0.175,0.03,0
587734949667340412,0.0625,-21.70,0.01,0.531,0.016,0.128,0.14,0
588017704553808070,0.0648,-21.15,0.01,0.496,0.020,0.019,0.17,0
587728931874341195,0.0326,-20.33,0.00,0.514,0.015,0.076,0.04,0
587726016679444568,0.0770,-20.78,0.02,0.318,0.026,0.040,0.31,0
587741709414039693,0.0536,-21.40,0.00,0.559,0.016,0.177,0.26,0
588016528244867234,0.0671,-21.47,0.01,0.593,0.017,0.047,0.24,0
587732701790273572,0.0407,-20.29,0.22,0.513,0.289,0.124,0.24,0
587738570310287493,0.0652,-21.10,0.01,0.530,0.020,0.166,0.09,0
587735666376441950,0.0810,-21.60,0.01,0.453,0.020,0.122,0.17,0
587732772106338575,0.0463,-21.08,0.01,0.492,0.018,0.067,0.00,0
587729777984405702,0.0428,-21.77,0.01,0.598,0.017,0.064,0.29,0
587729229298139372,0.0461,-21.14,0.00,0.702,0.016,0.169,0.35,1
588017978904412333,0.0814,-21.38,0.01,0.625,0.019,0.064,0.24,0
587739407835201810,0.0587,-21.20,0.01,0.524,0.019,0.114,0.15,0
587735348028833998,0.0601,-20.67,0.01,0.597,0.019,0.101,0.18,0
588017625090425027,0.0674,-21.19,0.01,0.543,0.021,0.071,0.29,0
587733609627189358,0.0359,-21.76,0.00,0.576,0.015,0.058,0.08,0
587730846888035277,0.0532,-21.66,0.01,0.555,0.018,0.066,0.06,0
587735348036632660,0.0821,-21.60,0.01,0.452,0.018,0.024,0.04,0
587739376690856327,0.0772,-21.01,0.01,0.403,0.022,0.126,0.16,0
587732050014634180,0.0324,-20.63,0.01,0.390,0.016,0.099,0.08,0
587729158986203435,0.0475,-21.82,0.01,0.650,0.017,0.096,0.49,0
587741391569748007,0.0737,-22.50,0.01,0.433,0.017,0.119,0.18,0
588017569773650036,0.0623,-21.44,0.01,0.501,0.016,0.031,0.10,0
587732136457928839,0.0496,-20.54,0.01,0.512,0.017,0.043,0.20,0
587741420568641573,0.0733,-22.54,0.09,0.466,0.128,0.038,0.31,0
587732577239171242,0.0443,-21.35,0.01,0.522,0.017,0.135,0.00,0
587731499186585721,0.0623,-21.99,0.00,0.441,0.015,0.076,0.16,0
587735697523998861,0.0760,-21.39,0.01,0.429,0.017,0.135,0.23,0
587728948511899847,0.0467,-20.23,0.01,0.449,0.019,0.198,0.40,0
587738066196037802,0.0808,-21.18,0.01,0.436,0.023,0.184,0.00,0
587738575142518967,0.0441,-20.25,0.01,0.439,0.017,0.051,0.04,0
588297865265676375,0.0327,-21.29,0.01,0.474,0.016,0.198,0.02,0
588017977836765495,0.0672,-20.37,0.01,0.646,0.021,0.193,0.25,1
587739647819513943,0.0355,-21.50,0.00,0.573,0.015,0.046,0.25,0
587741600415219741,0.0696,-21.14,0.01,0.484,0.024,0.047,0.07,0
587729233053286601,0.0737,-21.27,0.01,0.521,0.019,0.085,0.13,0
587741815711465599,0.0422,-20.69,0.00,0.473,0.015,0.133,0.02,0
587741533326606351,0.0779,-21.73,0.03,0.330,0.034,0.063,0.27,0
587726016142442661,0.0824,-22.13,0.01,0.595,0.020,0.174,0.10,0
587739132415049932,0.0413,-20.47,0.01,0.497,0.016,0.123,0.00,0
587728879268266100,0.0799,-21.63,0.01,0.583,0.024,0.016,0.07,0
587727223023206591,0.0346,-21.22,0.00,0.563,0.016,0.135,0.13,0
587728879262761106,0.0461,-21.80,0.00,0.602,0.015,0.072,0.03,0
587741533328769133,0.0496,-21.21,0.01,0.503,0.017,0.151,0.00,0
587725775067414589,0.0417,-21.81,0.01,0.526,0.016,0.024,0.35,0
588295841251000411,0.0619,-22.11,0.00,0.537,0.016,0.066,0.32,0
587724232102510722,0.0398,-21.39,0.03,0.620,0.032,0.072,0.26,0
587735744227836230,0.0467,-20.60,0.08,0.863,0.093,0.017,0.03,1
587732483274375293,0.0470,-20.81,0.01,0.570,0.018,0.155,0.17,0
587735348569047233,0.0394,-20.70,0.01,0.386,0.016,0.114,0.25,0
587730023864205464,0.0540,-21.01,0.01,0.498,0.018,0.156,0.05,0
587728919521132718,0.0847,-20.47,0.01,0.390,0.026,0.088,0.03,0
587728917909209256,0.0728,-20.63,0.01,0.551,0.023,0.017,0.00,0
587739706871185581,0.0601,-21.47,0.01,0.440,0.018,0.140,0.04,0
587722983355514966,0.0820,-21.23,0.01,0.414,0.019,0.028,0.14,0
587733398113812840,0.0332,-20.74,0.01,0.501,0.019,0.160,0.06,0
587736526443446404,0.0375,-20.70,0.00,0.495,0.016,0.134,0.03,0
588016892782182545,0.0848,-21.70,0.01,0.587,0.018,0.043,0.20,0
587738948273766582,0.0691,-20.39,0.07,0.819,0.126,0.034,0.46,1
588017721180881076,0.0718,-21.89,0.01,0.522,0.017,0.139,0.12,0
587734948584030477,0.0593,-21.91,0.01,0.502,0.018,0.079,0.24,0
587731522273542412,0.0372,-21.79,0.01,0.613,0.020,0.063,0.13,0
587741387273339320,0.0797,-21.76,0.01,0.619,0.018,0.034,0.26,0
587736584975286498,0.0756,-21.19,0.01,0.436,0.020,0.038,0.47,0
587730022256017596,0.0640,-20.54,0.01,0.364,0.022,0.060,0.37,0
587732702330945665,0.0701,-21.63,0.01,0.407,0.017,0.040,0.02,0
587735348036960323,0.0833,-21.61,0.01,0.561,0.021,0.059,0.00,0
587732772121739456,0.0342,-20.64,0.00,0.653,0.016,0.091,0.26,1
587741491451265256,0.0714,-21.29,0.01,0.588,0.016,0.150,0.10,0
588017625619496994,0.0308,-21.35,0.00,0.505,0.014,0.010,0.43,0
587732050557730827,0.0332,-21.58,0.00,0.470,0.015,0.056,0.21,0
587739377231331582,0.0837,-21.15,0.02,0.380,0.033,0.093,0.47,0
587738067265191973,0.0741,-22.04,0.01,0.650,0.018,0.072,0.46,0
587728931871719803,0.0650,-20.80,0.01,0.447,0.023,0.163,0.19,0
588848899354395276,0.0800,-20.97,0.01,0.506,0.025,0.030,0.00,0
588016891710799974,0.0414,-20.89,0.01,0.524,0.017,0.132,0.24,0
587732049480843399,0.0817,-21.27,0.01,0.516,0.018,0.045,0.03,0
588007003634597901,0.0307,-20.83,0.00,0.439,0.015,0.169,0.33,0
587736542013685926,0.0784,-21.93,0.01,0.728,0.017,0.181,0.44,1
587729782275637591,0.0470,-20.56,1.39,0.422,1.748,0.034,0.24,0
587732582591692862,0.0317,-22.09,0.00,0.627,0.015,0.089,0.37,0
587725818031505629,0.0580,-20.75,0.04,0.512,0.056,0.058,0.04,0
587734949116772646,0.0801,-21.79,0.01,0.537,0.019,0.133,0.26,0
588848899399352636,0.0661,-21.29,0.04,0.600,0.068,0.035,0.12,0
587739379911426094,0.0637,-21.53,0.01,0.541,0.017,0.188,0.35,0
587739157118779539,0.0791,-20.90,0.02,0.498,0.026,0.070,0.00,0
587738953105408190,0.0619,-21.37,0.01,0.459,0.021,0.184,0.42,0
587736808842592381,0.0793,-23.29,0.00,0.778,0.015,0.148,0.50,1
588848898832662660,0.0335,-20.69,0.01,0.459,0.017,0.005,0.16,0
587724233712140421,0.0732,-21.25,0.01,0.552,0.021,0.058,0.00,0
587739828215611694,0.0520,-21.86,0.01,0.596,0.017,0.128,0.49,0
587739706868564087,0.0637,-22.15,0.01,0.548,0.019,0.082,0.00,0
587730815751225440,0.0676,-21.37,0.01,0.355,0.021,0.133,0.03,0
587741421095485743,0.0449,-21.43,0.01,0.482,0.021,0.128,0.13,0
587731513679085646,0.0464,-22.03,0.00,0.710,0.015,0.081,0.37,1
587736619857871081,0.0763,-21.84,0.01,0.577,0.017,0.189,0.42,0
588007004156199134,0.0639,-21.11,0.06,0.385,0.060,0.100,0.05,0
587741709397066247,0.0517,-21.06,0.01,0.482,0.016,0.027,0.15,0
587741489839997014,0.0722,-21.00,0.01,0.428,0.022,0.165,0.23,0
587739380997685499,0.0322,-20.18,0.01,0.494,0.023,0.035,0.25,0
587738952032256020,0.0780,-21.16,0.07,0.490,0.072,0.026,0.27,0
587738948292182099,0.0849,-22.48,0.00,0.686,0.016,0.085,0.33,1
587741708336955533,0.0565,-21.19,0.01,0.606,0.018,0.094,0.00,0
588013381662408797,0.0518,-20.70,0.01,0.502,0.018,0.011,0.20,0
588007003627126911,0.0733,-20.93,0.01,0.527,0.023,0.191,0.00,0
587736942518927491,0.0770,-21.19,0.01,0.688,0.022,0.111,0.46,1
587724650864574666,0.0479,-21.76,0.00,0.506,0.015,0.047,0.09,0
587729652891517328,0.0442,-20.82,0.01,0.368,0.020,0.070,0.17,0
587735666916458649,0.0407,-21.91,0.00,0.611,0.015,0.152,0.39,0
587739157648244955,0.0630,-21.73,0.01,0.570,0.017,0.047,0.22,0
587738196116504784,0.0504,-21.01,0.01,0.570,0.018,0.055,0.41,0
587739707953578218,0.0502,-21.20,0.01,0.525,0.016,0.031,0.00,0
587725041700634635,0.0735,-21.08,0.01,0.516,0.023,0.071,0.07,0
588018055661551942,0.0487,-20.60,0.01,0.423,0.018,0.083,0.10,0
587738947198582981,0.0716,-21.40,0.01,0.605,0.018,0.115,0.00,0
587736618790945028,0.0604,-22.12,0.00,0.696,0.016,0.102,0.46,1
587730774419374186,0.0815,-22.40,0.00,0.514,0.016,0.075,0.18,0
587738066727534662,0.0322,-21.62,0.00,0.782,0.016,0.145,0.32,1
587739377243127999,0.0788,-20.51,0.02,0.411,0.030,0.040,0.46,0
587738411944181854,0.0689,-20.77,0.01,0.492,0.022,0.063,0.05,0
587725550657929473,0.0497,-21.58,0.01,0.648,0.017,0.145,0.16,0
587741391030190319,0.0746,-20.93,0.01,0.480,0.019,0.046,0.18,0
587725552289251415,0.0816,-20.78,0.01,0.381,0.026,0.069,0.05,0
587734623243206796,0.0702,-21.08,0.01,0.553,0.019,0.104,0.00,0
587735742623187367,0.0471,-20.58,0.01,0.558,0.016,0.070,0.36,0
587742060519489706,0.0478,-22.10,0.02,0.608,0.027,0.086,0.11,0
588017991233437857,0.0834,-20.27,0.02,0.525,0.029,0.191,0.00,0
587727225694715951,0.0537,-21.10,0.01,0.490,0.019,0.024,0.07,0
587742012735160511,0.0543,-20.38,0.01,0.481,0.028,0.066,0.06,0
587731868015395014,0.0649,-20.77,0.01,0.492,0.021,0.138,0.20,0
587741819990376605,0.0343,-20.68,0.01,0.460,0.018,0.021,0.00,0
587730021715411138,0.0829,-22.39,0.01,0.554,0.017,0.033,0.15,0
587728307485474917,0.0782,-22.13,0.01,0.554,0.018,0.123,0.16,0
587735344258744640,0.0635,-21.12,0.01,0.639,0.019,0.046,0.39,0
587738572458229879,0.0843,-20.79,0.01,0.470,0.024,0.106,0.00,0
587727179003985989,0.0753,-21.09,0.01,0.462,0.024,0.171,0.06,0
587728308024508571,0.0634,-21.25,0.01,0.610,0.019,0.152,0.00,0
588015508196294817,0.0737,-22.25,0.01,0.586,0.018,0.080,0.00,0
588017705082093731,0.0716,-21.48,0.01,0.561,0.018,0.139,0.00,0
587738568176631964,0.0521,-20.34,0.01,0.373,0.020,0.020,0.39,0
